WIDTH,LENGTH,HIGHT,ORIENTATION,WINDOWS_RATIO,SKYLIGHT_RATIO,AREA,COURT_LENGTH,COURT_WIDTH,FORM_FACTOR,S/V_RATIO,COOLING_LOAD,HEATING_LOAD,TOTAL_LOAD
30,30,12,90,0.2,0.4,2700,8,8,1.2,0.3,46.01091715,1.06476985,47.07568701
30,30,12,180,0.2,0.4,2700,8,8,1.2,0.3,46.01091715,1.06476985,47.07568701
30,30,12,270,0.2,0.4,2700,8,8,1.2,0.3,46.01091715,1.06476985,47.07568701
60,30,12,225,0.4,0.1,5400,8,38,1.0667,0.2667,46.22042376,0.85635139,47.07677514
30,60,12,315,0.4,0.1,5400,38,8,1.0667,0.2667,46.22128788,0.85586883,47.07715671
60,40,16,45,0.4,0.2,9600,18,38,0.8333,0.2083,46.30733946,0.77080074,47.0781402
60,40,16,225,0.4,0.2,9600,18,38,0.8333,0.2083,46.30733946,0.77080074,47.0781402
60,30,12,45,0.4,0.1,5400,8,38,1.0667,0.2667,46.22294228,0.85541426,47.07835654
60,40,16,135,0.4,0.2,9600,18,38,0.8333,0.2083,46.3120584,0.7694218,47.0814802
30,40,16,90,0.3,0.3,4800,18,8,0.9667,0.2417,46.31548488,0.76687139,47.08235627
30,40,16,270,0.3,0.3,4800,18,8,0.9667,0.2417,46.31548488,0.76687139,47.08235627
40,30,16,0,0.3,0.3,4800,8,18,0.9667,0.2417,46.31556371,0.76691018,47.08247389
40,30,16,180,0.3,0.3,4800,8,18,0.9667,0.2417,46.31556371,0.76691018,47.08247389
50,40,8,225,0.3,0.3,4000,18,28,1.36,0.34,46.103805,0.97946735,47.08327236
60,40,16,315,0.4,0.2,9600,18,38,0.8333,0.2083,46.31666506,0.76697315,47.08363821
40,30,16,135,0.2,0.4,4800,8,18,0.9667,0.2417,46.04672702,1.03746036,47.08418738
40,60,16,45,0.4,0.2,9600,38,18,0.8333,0.2083,46.31761375,0.76714715,47.0847609
40,30,16,45,0.2,0.4,4800,8,18,0.9667,0.2417,46.04201529,1.04304246,47.08505775
40,50,8,225,0.3,0.3,4000,28,18,1.36,0.34,46.11264134,0.97301134,47.08565268
30,60,8,90,0.4,0.1,3600,38,8,1.4,0.35,46.20156021,0.88412133,47.08568154
30,60,8,270,0.4,0.1,3600,38,8,1.4,0.35,46.20156021,0.88412133,47.08568154
30,60,8,0,0.4,0.1,3600,38,8,1.4,0.35,46.10525541,0.9806307,47.08588611
30,60,8,180,0.4,0.1,3600,38,8,1.4,0.35,46.10525541,0.9806307,47.08588611
60,30,8,90,0.4,0.1,3600,8,38,1.4,0.35,46.10661802,0.97963648,47.0862545
60,30,8,270,0.4,0.1,3600,8,38,1.4,0.35,46.10661802,0.97963648,47.0862545
50,40,8,135,0.3,0.3,4000,18,28,1.36,0.34,46.11235822,0.97398859,47.08634681
40,60,16,225,0.4,0.2,9600,38,18,0.8333,0.2083,46.32070606,0.76567112,47.08637718
30,30,12,0,0.3,0.1,2700,8,8,1.2,0.3,46.18109049,0.90535395,47.08644444
30,30,12,90,0.3,0.1,2700,8,8,1.2,0.3,46.18109049,0.90535395,47.08644444
30,30,12,180,0.3,0.1,2700,8,8,1.2,0.3,46.18109049,0.90535395,47.08644444
30,30,12,270,0.3,0.1,2700,8,8,1.2,0.3,46.18109049,0.90535395,47.08644444
60,30,12,135,0.4,0.1,5400,8,38,1.0667,0.2667,46.24174435,0.84512878,47.08687313
60,30,8,0,0.4,0.1,3600,8,38,1.4,0.35,46.20342375,0.88348584,47.08690959
60,30,8,180,0.4,0.1,3600,8,38,1.4,0.35,46.20342418,0.88348584,47.08691002
60,30,12,315,0.4,0.1,5400,8,38,1.0667,0.2667,46.24154468,0.84547683,47.08702151
40,50,8,45,0.3,0.3,4000,28,18,1.36,0.34,46.11369608,0.97336624,47.08706232
30,40,16,45,0.2,0.4,4800,18,8,0.9667,0.2417,46.05326328,1.03424884,47.08751212
30,60,12,225,0.4,0.1,5400,38,8,1.0667,0.2667,46.24223172,0.84543941,47.08767114
30,40,16,225,0.2,0.4,4800,18,8,0.9667,0.2417,46.05361259,1.03446339,47.08807597
50,40,8,90,0.4,0.1,4000,18,28,1.36,0.34,46.13241115,0.95736496,47.08977611
50,40,8,270,0.4,0.1,4000,18,28,1.36,0.34,46.13241115,0.95736496,47.08977611
30,30,16,45,0.3,0.2,3600,8,8,1.0333,0.2583,46.19707811,0.89280555,47.08988366
30,30,16,225,0.3,0.2,3600,8,8,1.0333,0.2583,46.19707811,0.89280555,47.08988366
30,30,16,135,0.3,0.2,3600,8,8,1.0333,0.2583,46.19831035,0.89236731,47.09067766
30,30,16,315,0.3,0.2,3600,8,8,1.0333,0.2583,46.19831035,0.89236731,47.09067766
40,50,8,0,0.4,0.1,4000,28,18,1.36,0.34,46.13326369,0.95804604,47.09130974
40,50,8,180,0.4,0.1,4000,28,18,1.36,0.34,46.13326369,0.95804604,47.09130974
50,50,16,225,0.4,0.2,10000,28,28,0.82,0.205,46.32605021,0.76598922,47.09203943
50,50,16,135,0.4,0.2,10000,28,28,0.82,0.205,46.32705785,0.76539895,47.0924568
40,30,16,315,0.2,0.4,4800,8,18,0.9667,0.2417,46.0614312,1.0316014,47.0930326
40,50,8,90,0.4,0.1,4000,28,18,1.36,0.34,46.1692771,0.9240555,47.0933326
40,50,8,270,0.4,0.1,4000,28,18,1.36,0.34,46.1692771,0.9240555,47.0933326
50,30,8,90,0.1,0.2,3000,8,28,1.4267,0.3567,45.6360599,1.45936235,47.09542225
50,30,8,270,0.1,0.2,3000,8,28,1.4267,0.3567,45.6360599,1.45936235,47.09542225
50,50,16,315,0.4,0.2,10000,28,28,0.82,0.205,46.33152138,0.76414108,47.09566246
30,50,8,0,0.1,0.2,3000,28,8,1.4267,0.3567,45.63556476,1.46014676,47.09571152
30,50,8,180,0.1,0.2,3000,28,8,1.4267,0.3567,45.63556476,1.46014676,47.09571152
50,40,8,315,0.3,0.3,4000,18,28,1.36,0.34,46.13619034,0.95994755,47.09613789
50,40,8,0,0.4,0.1,4000,18,28,1.36,0.34,46.16914133,0.92718869,47.09633002
50,40,8,180,0.4,0.1,4000,18,28,1.36,0.34,46.16914133,0.92718869,47.09633002
30,30,12,45,0.3,0.3,2700,8,8,1.2,0.3,46.15126435,0.94662571,47.09789006
60,30,16,225,0.4,0.1,7200,8,38,0.9,0.225,46.31458504,0.78332826,47.09791331
30,60,16,315,0.4,0.1,7200,38,8,0.9,0.225,46.31540769,0.7833883,47.09879599
60,30,16,45,0.4,0.1,7200,8,38,0.9,0.225,46.31624666,0.78263273,47.09887938
50,50,16,45,0.4,0.2,10000,28,28,0.82,0.205,46.3365623,0.76239873,47.09896103
30,40,16,135,0.2,0.4,4800,18,8,0.9667,0.2417,46.0638758,1.03583931,47.09971511
30,40,16,315,0.2,0.4,4800,18,8,0.9667,0.2417,46.0638758,1.03583931,47.09971511
40,30,16,225,0.2,0.4,4800,8,18,0.9667,0.2417,46.06449447,1.03559331,47.10008779
40,50,8,315,0.3,0.3,4000,28,18,1.36,0.34,46.1390428,0.96179536,47.10083815
30,30,12,135,0.3,0.3,2700,8,8,1.2,0.3,46.15589844,0.94512543,47.10102387
30,30,12,225,0.3,0.3,2700,8,8,1.2,0.3,46.15589844,0.94512543,47.10102387
30,30,12,315,0.3,0.3,2700,8,8,1.2,0.3,46.15589844,0.94512543,47.10102387
50,60,12,45,0.4,0.2,9000,38,28,0.96,0.24,46.27267012,0.82876718,47.1014373
50,40,8,45,0.3,0.3,4000,18,28,1.36,0.34,46.14111689,0.9620595,47.10317638
50,60,12,225,0.4,0.2,9000,38,28,0.96,0.24,46.27593438,0.82734382,47.1032782
50,40,12,90,0.4,0.1,6000,18,28,1.0267,0.2567,46.28793168,0.81561884,47.10355052
50,40,12,270,0.4,0.1,6000,18,28,1.0267,0.2567,46.28793168,0.81561884,47.10355052
40,50,12,0,0.4,0.1,6000,28,18,1.0267,0.2567,46.28870191,0.81617436,47.10487627
40,50,12,180,0.4,0.1,6000,28,18,1.0267,0.2567,46.28870191,0.81617436,47.10487627
50,60,12,315,0.4,0.2,9000,38,28,0.96,0.24,46.27954094,0.82621166,47.1057526
50,40,16,90,0.4,0.1,8000,18,28,0.86,0.215,46.35963758,0.74771369,47.10735127
50,40,16,270,0.4,0.1,8000,18,28,0.86,0.215,46.35963758,0.74771369,47.10735127
60,50,12,45,0.4,0.2,9000,28,38,0.96,0.24,46.28241878,0.82555488,47.10797366
40,50,16,0,0.4,0.1,8000,28,18,0.86,0.215,46.36011024,0.74812031,47.10823055
40,50,16,180,0.4,0.1,8000,28,18,0.86,0.215,46.36011024,0.74812031,47.10823055
60,50,12,135,0.4,0.2,9000,28,38,0.96,0.24,46.28335402,0.82505783,47.10841186
60,50,12,315,0.4,0.2,9000,28,38,0.96,0.24,46.28384703,0.82481497,47.10866199
50,60,12,135,0.4,0.2,9000,38,28,0.96,0.24,46.2848785,0.82391609,47.10879459
60,50,12,225,0.4,0.2,9000,28,38,0.96,0.24,46.28566417,0.82425253,47.10991669
60,60,12,90,0.4,0.2,10800,38,38,0.9333,0.2333,46.32529478,0.78860722,47.113902
60,60,12,270,0.4,0.2,10800,38,38,0.9333,0.2333,46.32529478,0.78860722,47.113902
60,30,16,315,0.4,0.1,7200,8,38,0.9,0.225,46.34207376,0.77190124,47.11397499
60,30,16,135,0.4,0.1,7200,8,38,0.9,0.225,46.34235586,0.77187245,47.11422831
60,60,12,0,0.4,0.2,10800,38,38,0.9333,0.2333,46.32461663,0.78963184,47.11424847
60,60,12,180,0.4,0.2,10800,38,38,0.9333,0.2333,46.32461663,0.78963184,47.11424847
30,60,16,225,0.4,0.1,7200,38,8,0.9,0.225,46.34261639,0.77187356,47.11448995
30,30,16,45,0.3,0.3,3600,8,8,1.0333,0.2583,46.2358009,0.88009298,47.11589387
40,50,12,90,0.4,0.1,6000,28,18,1.0267,0.2567,46.33228293,0.7844825,47.11676543
40,50,12,270,0.4,0.1,6000,28,18,1.0267,0.2567,46.33228293,0.7844825,47.11676543
50,40,12,0,0.4,0.1,6000,18,28,1.0267,0.2567,46.33186822,0.78562187,47.1174901
50,40,12,180,0.4,0.1,6000,18,28,1.0267,0.2567,46.33186822,0.78562187,47.1174901
30,30,16,135,0.3,0.3,3600,8,8,1.0333,0.2583,46.23897304,0.87890085,47.11787389
30,30,16,225,0.3,0.3,3600,8,8,1.0333,0.2583,46.23897304,0.87890085,47.11787389
30,30,16,315,0.3,0.3,3600,8,8,1.0333,0.2583,46.23897304,0.87890085,47.11787389
40,40,8,135,0.4,0.1,3200,18,18,1.4,0.35,46.12554907,0.99366968,47.11921875
40,40,8,315,0.4,0.1,3200,18,18,1.4,0.35,46.12811659,0.99229094,47.12040753
40,40,8,45,0.4,0.1,3200,18,18,1.4,0.35,46.12824701,0.99230098,47.12054799
40,40,8,225,0.4,0.1,3200,18,18,1.4,0.35,46.12920394,0.9918977,47.12110164
40,50,16,90,0.4,0.1,8000,28,18,0.86,0.215,46.4070699,0.71629077,47.12336067
40,50,16,270,0.4,0.1,8000,28,18,0.86,0.215,46.4070699,0.71629077,47.12336067
50,40,16,0,0.4,0.1,8000,18,28,0.86,0.215,46.40668227,0.71715954,47.12384182
50,40,16,180,0.4,0.1,8000,18,28,0.86,0.215,46.40668227,0.71715954,47.12384182
30,30,16,0,0.3,0.1,3600,8,8,1.0333,0.2583,46.29732799,0.83055869,47.12788668
30,30,16,90,0.3,0.1,3600,8,8,1.0333,0.2583,46.29732799,0.83055869,47.12788668
30,30,16,180,0.3,0.1,3600,8,8,1.0333,0.2583,46.29732799,0.83055869,47.12788668
30,30,16,270,0.3,0.1,3600,8,8,1.0333,0.2583,46.29732799,0.83055869,47.12788668
60,40,16,90,0.4,0.2,9600,18,38,0.8333,0.2083,46.39849319,0.73220583,47.13069902
60,40,16,270,0.4,0.2,9600,18,38,0.8333,0.2083,46.39849319,0.73220583,47.13069902
40,60,16,0,0.4,0.2,9600,38,18,0.8333,0.2083,46.39824946,0.73313313,47.13138259
40,60,16,180,0.4,0.2,9600,38,18,0.8333,0.2083,46.39824946,0.73313313,47.13138259
30,30,8,0,0.2,0.2,1800,8,8,1.5333,0.3833,45.88160956,1.25023095,47.13184052
30,30,8,90,0.2,0.2,1800,8,8,1.5333,0.3833,45.88160956,1.25023095,47.13184052
30,30,8,180,0.2,0.2,1800,8,8,1.5333,0.3833,45.88160956,1.25023095,47.13184052
30,30,8,270,0.2,0.2,1800,8,8,1.5333,0.3833,45.88160956,1.25023095,47.13184052
30,30,12,0,0.3,0.2,2700,8,8,1.2,0.3,46.24588207,0.88638435,47.13226642
30,30,12,90,0.3,0.2,2700,8,8,1.2,0.3,46.24588207,0.88638435,47.13226642
30,30,12,180,0.3,0.2,2700,8,8,1.2,0.3,46.24588207,0.88638435,47.13226642
30,30,12,270,0.3,0.2,2700,8,8,1.2,0.3,46.24588207,0.88638435,47.13226642
30,60,12,0,0.4,0.1,5400,38,8,1.0667,0.2667,46.30303482,0.83014814,47.13318296
30,60,12,180,0.4,0.1,5400,38,8,1.0667,0.2667,46.30303482,0.83014814,47.13318296
60,30,12,90,0.4,0.1,5400,8,38,1.0667,0.2667,46.30396664,0.82947666,47.1334433
60,30,12,270,0.4,0.1,5400,8,38,1.0667,0.2667,46.30396664,0.82947666,47.1334433
40,60,12,135,0.4,0.2,7200,38,18,1,0.25,46.31319894,0.82219261,47.13539154
40,60,12,315,0.4,0.2,7200,38,18,1,0.25,46.31567302,0.82147098,47.137144
60,40,12,135,0.4,0.2,7200,18,38,1,0.25,46.3216886,0.81937494,47.14106354
60,40,12,45,0.4,0.2,7200,18,38,1,0.25,46.32202043,0.81944202,47.14146244
60,40,12,225,0.4,0.2,7200,18,38,1,0.25,46.32202043,0.81944202,47.14146244
30,30,8,45,0.2,0.3,1800,8,8,1.5333,0.3833,45.84631616,1.29611412,47.14243028
60,40,12,315,0.4,0.2,7200,18,38,1,0.25,46.32797032,0.81629339,47.1442637
40,60,12,45,0.4,0.2,7200,38,18,1,0.25,46.32914493,0.81648025,47.14562518
40,50,8,90,0.3,0.3,4000,28,18,1.36,0.34,46.25618282,0.88951324,47.14569605
40,50,8,270,0.3,0.3,4000,28,18,1.36,0.34,46.25618282,0.88951324,47.14569605
50,40,8,0,0.3,0.3,4000,18,28,1.36,0.34,46.25567549,0.89068975,47.14636524
50,40,8,180,0.3,0.3,4000,18,28,1.36,0.34,46.25567549,0.89068975,47.14636524
40,50,8,0,0.3,0.3,4000,28,18,1.36,0.34,46.2293642,0.9182179,47.1475821
40,50,8,180,0.3,0.3,4000,28,18,1.36,0.34,46.2293642,0.9182179,47.1475821
50,40,8,90,0.3,0.3,4000,18,28,1.36,0.34,46.23026695,0.91733128,47.14759823
50,40,8,270,0.3,0.3,4000,18,28,1.36,0.34,46.23026695,0.91733128,47.14759823
50,30,8,225,0.4,0.1,3000,8,28,1.4267,0.3567,46.16346216,0.98449087,47.14795302
30,30,8,135,0.2,0.3,1800,8,8,1.5333,0.3833,45.85528653,1.29320804,47.14849458
30,30,8,225,0.2,0.3,1800,8,8,1.5333,0.3833,45.85528653,1.29320804,47.14849458
30,30,8,315,0.2,0.3,1800,8,8,1.5333,0.3833,45.85528653,1.29320804,47.14849458
40,60,12,225,0.4,0.2,7200,38,18,1,0.25,46.33407102,0.81454399,47.14861502
50,30,8,135,0.4,0.1,3000,8,28,1.4267,0.3567,46.17073806,0.97828664,47.14902471
50,40,16,225,0.1,0.4,8000,18,28,0.86,0.215,45.97253846,1.17757867,47.15011713
50,30,8,315,0.4,0.1,3000,8,28,1.4267,0.3567,46.17334786,0.97696771,47.15031557
30,50,8,225,0.4,0.1,3000,28,8,1.4267,0.3567,46.17270029,0.97775651,47.1504568
30,50,8,45,0.4,0.1,3000,28,8,1.4267,0.3567,46.17330731,0.97727156,47.15057887
30,50,8,315,0.4,0.1,3000,28,8,1.4267,0.3567,46.16750404,0.98324819,47.15075223
30,50,8,135,0.4,0.1,3000,28,8,1.4267,0.3567,46.16747016,0.983403,47.15087316
30,60,16,0,0.4,0.1,7200,38,8,0.9,0.225,46.39280516,0.75820379,47.15100895
30,60,16,180,0.4,0.1,7200,38,8,0.9,0.225,46.39280516,0.75820379,47.15100895
60,30,16,90,0.4,0.1,7200,8,38,0.9,0.225,46.3935137,0.75769672,47.15121042
60,30,16,270,0.4,0.1,7200,8,38,0.9,0.225,46.3935137,0.75769672,47.15121042
50,30,8,45,0.4,0.1,3000,8,28,1.4267,0.3567,46.16940771,0.98245875,47.15186646
40,40,12,135,0.4,0.1,4800,18,18,1.0667,0.2667,46.30774205,0.84549649,47.15323854
40,40,12,315,0.4,0.1,4800,18,18,1.0667,0.2667,46.3099037,0.84455232,47.15445602
40,40,12,45,0.4,0.1,4800,18,18,1.0667,0.2667,46.30999423,0.84456233,47.15455655
50,40,16,135,0.1,0.4,8000,18,28,0.86,0.215,45.98236101,1.17243719,47.15479821
40,40,12,225,0.4,0.1,4800,18,18,1.0667,0.2667,46.31078566,0.84424691,47.15503257
40,60,16,90,0.4,0.2,9600,38,18,0.8333,0.2083,46.47145946,0.68397094,47.1554304
40,60,16,270,0.4,0.2,9600,38,18,0.8333,0.2083,46.47145946,0.68397094,47.1554304
60,40,16,0,0.4,0.2,9600,18,38,0.8333,0.2083,46.46931745,0.68624901,47.15556645
60,40,16,180,0.4,0.2,9600,18,38,0.8333,0.2083,46.46931745,0.68624901,47.15556645
30,40,16,90,0.2,0.4,4800,18,8,0.9667,0.2417,46.20617252,0.94958958,47.1557621
30,40,16,270,0.2,0.4,4800,18,8,0.9667,0.2417,46.20617252,0.94958958,47.1557621
40,30,16,0,0.2,0.4,4800,8,18,0.9667,0.2417,46.20626672,0.9495741,47.15584082
40,30,16,180,0.2,0.4,4800,8,18,0.9667,0.2417,46.20626672,0.9495741,47.15584082
40,50,16,45,0.1,0.4,8000,28,18,0.86,0.215,45.98464998,1.17149638,47.15614636
40,50,16,135,0.1,0.4,8000,28,18,0.86,0.215,45.97879868,1.17806128,47.15685996
50,50,16,90,0.4,0.2,10000,28,28,0.82,0.205,46.45116304,0.70739606,47.1585591
50,50,16,270,0.4,0.2,10000,28,28,0.82,0.205,46.45116304,0.70739606,47.1585591
50,50,16,0,0.4,0.2,10000,28,28,0.82,0.205,46.45051992,0.70833502,47.15885495
50,50,16,180,0.4,0.2,10000,28,28,0.82,0.205,46.45051992,0.70833502,47.15885495
40,60,16,315,0.4,0.3,9600,38,18,0.8333,0.2083,46.43548264,0.72709122,47.16257387
60,50,12,90,0.4,0.2,9000,28,38,0.96,0.24,46.38339518,0.77960078,47.16299596
60,50,12,270,0.4,0.2,9000,28,38,0.96,0.24,46.38339518,0.77960078,47.16299596
30,30,16,0,0.3,0.2,3600,8,8,1.0333,0.2583,46.34622953,0.81704951,47.16327904
30,30,16,90,0.3,0.2,3600,8,8,1.0333,0.2583,46.34622953,0.81704951,47.16327904
30,30,16,180,0.3,0.2,3600,8,8,1.0333,0.2583,46.34622953,0.81704951,47.16327904
30,30,16,270,0.3,0.2,3600,8,8,1.0333,0.2583,46.34622953,0.81704951,47.16327904
50,60,12,0,0.4,0.2,9000,38,28,0.96,0.24,46.38319487,0.78033483,47.1635297
50,60,12,180,0.4,0.2,9000,38,28,0.96,0.24,46.38319487,0.78033483,47.1635297
50,40,16,315,0.1,0.4,8000,18,28,0.86,0.215,45.9971907,1.16802545,47.16521615
40,40,16,135,0.4,0.1,6400,18,18,0.9,0.225,46.39122686,0.77462735,47.16585421
60,40,16,45,0.4,0.3,9600,18,38,0.8333,0.2083,46.44314337,0.72287066,47.16601403
60,40,16,225,0.4,0.3,9600,18,38,0.8333,0.2083,46.44314337,0.72287066,47.16601403
30,60,12,90,0.4,0.1,5400,38,8,1.0667,0.2667,46.4343402,0.73233088,47.16667108
30,60,12,270,0.4,0.1,5400,38,8,1.0667,0.2667,46.4343402,0.73233088,47.16667108
40,40,16,315,0.4,0.1,6400,18,18,0.9,0.225,46.39260409,0.7741563,47.1667604
50,50,12,225,0.4,0.2,7500,28,28,0.9867,0.2467,46.35526323,0.81159999,47.16686322
40,40,16,45,0.4,0.1,6400,18,18,0.9,0.225,46.39270484,0.77416375,47.1668686
40,50,16,225,0.1,0.4,8000,28,18,0.86,0.215,46.00391129,1.16310461,47.1670159
40,40,16,225,0.4,0.1,6400,18,18,0.9,0.225,46.39326031,0.77392557,47.16718587
60,30,12,0,0.4,0.1,5400,8,38,1.0667,0.2667,46.43544187,0.73191704,47.16735891
60,30,12,180,0.4,0.1,5400,8,38,1.0667,0.2667,46.43544215,0.73191704,47.1673592
40,50,16,315,0.1,0.4,8000,28,18,0.86,0.215,45.9958954,1.17155132,47.16744671
50,50,12,135,0.4,0.2,7500,28,28,0.9867,0.2467,46.35666073,0.81086847,47.1675292
30,30,12,0,0.3,0.3,2700,8,8,1.2,0.3,46.29869074,0.86951238,47.16820313
30,30,12,90,0.3,0.3,2700,8,8,1.2,0.3,46.29869074,0.86951238,47.16820313
30,30,12,180,0.3,0.3,2700,8,8,1.2,0.3,46.29869074,0.86951238,47.16820313
30,30,12,270,0.3,0.3,2700,8,8,1.2,0.3,46.29869074,0.86951238,47.16820313
30,40,16,0,0.2,0.4,4800,18,8,0.9667,0.2417,46.17852718,0.98968987,47.16821705
30,40,16,180,0.2,0.4,4800,18,8,0.9667,0.2417,46.17852718,0.98968987,47.16821705
60,50,12,0,0.4,0.2,9000,28,38,0.96,0.24,46.40560135,0.76325484,47.1688562
60,50,12,180,0.4,0.2,9000,28,38,0.96,0.24,46.40560146,0.76325484,47.1688563
40,30,16,90,0.2,0.4,4800,8,18,0.9667,0.2417,46.17892082,0.98999841,47.16891923
40,30,16,270,0.2,0.4,4800,8,18,0.9667,0.2417,46.17892082,0.98999841,47.16891923
50,60,12,90,0.4,0.2,9000,38,28,0.96,0.24,46.40711166,0.76183819,47.16894985
50,60,12,270,0.4,0.2,9000,38,28,0.96,0.24,46.40711166,0.76183819,47.16894985
40,50,16,315,0.4,0.2,8000,28,18,0.86,0.215,46.42222632,0.74883091,47.17105723
50,50,12,315,0.4,0.2,7500,28,28,0.9867,0.2467,46.36196065,0.80973122,47.17169187
40,50,16,135,0.4,0.2,8000,28,18,0.86,0.215,46.42205876,0.75010066,47.17215942
50,40,16,45,0.4,0.2,8000,18,28,0.86,0.215,46.42636319,0.74705565,47.17341884
50,40,16,225,0.4,0.2,8000,18,28,0.86,0.215,46.42636319,0.74705565,47.17341884
40,50,16,225,0.4,0.2,8000,28,18,0.86,0.215,46.42664371,0.74707779,47.1737215
30,60,16,315,0.4,0.2,7200,38,8,0.9,0.225,46.42239502,0.75147214,47.17386716
40,50,16,45,0.4,0.2,8000,28,18,0.86,0.215,46.42672717,0.74717002,47.17389719
60,40,16,315,0.4,0.3,9600,18,38,0.8333,0.2083,46.45585278,0.71962495,47.17547772
50,50,12,45,0.4,0.2,7500,28,28,0.9867,0.2467,46.36884637,0.80729973,47.17614609
40,60,16,45,0.4,0.3,9600,38,18,0.8333,0.2083,46.45699063,0.71938854,47.17637917
40,60,16,225,0.4,0.3,9600,38,18,0.8333,0.2083,46.45699063,0.71938854,47.17637917
50,40,16,135,0.4,0.2,8000,18,28,0.86,0.215,46.43021497,0.74620627,47.17642124
50,40,16,315,0.4,0.2,8000,18,28,0.86,0.215,46.43021497,0.74620627,47.17642124
60,30,16,45,0.4,0.2,7200,8,38,0.9,0.225,46.42732198,0.74946896,47.17679094
60,30,16,225,0.4,0.2,7200,8,38,0.9,0.225,46.42732198,0.74946896,47.17679094
50,40,16,45,0.1,0.4,8000,18,28,0.86,0.215,46.01570497,1.16256261,47.17826758
40,40,8,90,0.4,0.1,3200,18,18,1.4,0.35,46.25770106,0.92203173,47.17973279
40,40,8,270,0.4,0.1,3200,18,18,1.4,0.35,46.25770106,0.92203173,47.17973279
40,40,12,45,0.1,0.3,4800,18,18,1.0667,0.2667,45.89488866,1.28508107,47.17996972
40,40,8,0,0.4,0.1,3200,18,18,1.4,0.35,46.25803789,0.92309895,47.18113684
40,40,8,180,0.4,0.1,3200,18,18,1.4,0.35,46.25803789,0.92309895,47.18113684
30,60,12,315,0.4,0.2,5400,38,8,1.0667,0.2667,46.36763702,0.81429888,47.1819359
40,40,12,135,0.1,0.3,4800,18,18,1.0667,0.2667,45.89858727,1.2867502,47.18533748
40,40,12,315,0.1,0.3,4800,18,18,1.0667,0.2667,45.89858727,1.2867502,47.18533748
60,30,12,45,0.4,0.2,5400,8,38,1.0667,0.2667,46.37416288,0.81236849,47.18653138
60,30,12,225,0.4,0.2,5400,8,38,1.0667,0.2667,46.37416288,0.81236849,47.18653138
30,30,16,0,0.3,0.3,3600,8,8,1.0333,0.2583,46.38498483,0.80363289,47.18861771
30,30,16,90,0.3,0.3,3600,8,8,1.0333,0.2583,46.38498483,0.80363289,47.18861771
30,30,16,180,0.3,0.3,3600,8,8,1.0333,0.2583,46.38498483,0.80363289,47.18861771
30,30,16,270,0.3,0.3,3600,8,8,1.0333,0.2583,46.38498483,0.80363289,47.18861771
60,30,16,135,0.4,0.2,7200,8,38,0.9,0.225,46.45009255,0.74087942,47.19097197
60,30,16,315,0.4,0.2,7200,8,38,0.9,0.225,46.45009255,0.74087942,47.19097197
40,40,12,225,0.1,0.3,4800,18,18,1.0667,0.2667,45.91360826,1.2782815,47.19188976
30,60,16,225,0.4,0.2,7200,38,8,0.9,0.225,46.45243151,0.74022903,47.19266054
60,40,12,90,0.4,0.2,7200,18,38,1,0.25,46.41246452,0.78067233,47.19313685
60,40,12,270,0.4,0.2,7200,18,38,1,0.25,46.41246452,0.78067233,47.19313685
40,60,12,0,0.4,0.2,7200,38,18,1,0.25,46.41265976,0.7811849,47.19384466
40,60,12,180,0.4,0.2,7200,38,18,1,0.25,46.41265976,0.7811849,47.19384466
50,50,16,315,0.4,0.3,10000,28,28,0.82,0.205,46.48298725,0.71208406,47.19507132
60,30,12,135,0.4,0.2,5400,8,38,1.0667,0.2667,46.39094577,0.80431147,47.19525724
60,30,12,315,0.4,0.2,5400,8,38,1.0667,0.2667,46.39094577,0.80431147,47.19525724
50,50,16,45,0.4,0.3,10000,28,28,0.82,0.205,46.48416925,0.71213997,47.19630922
30,60,12,225,0.4,0.2,5400,38,8,1.0667,0.2667,46.39408688,0.80344646,47.19753333
60,30,8,135,0.1,0.2,3600,8,38,1.4,0.35,45.72795186,1.47026783,47.19821969
60,30,8,315,0.1,0.2,3600,8,38,1.4,0.35,45.72795186,1.47026783,47.19821969
50,30,12,225,0.4,0.1,4500,8,28,1.0933,0.2733,46.3679618,0.83088212,47.19884393
30,50,16,135,0.2,0.4,6000,28,8,0.9267,0.2317,46.17635305,1.02336916,47.19972221
30,30,8,45,0.2,0.4,1800,8,8,1.5333,0.3833,45.92765592,1.27211045,47.19976637
30,30,8,135,0.2,0.4,1800,8,8,1.5333,0.3833,45.92765592,1.27211045,47.19976637
30,50,16,225,0.2,0.4,6000,28,8,0.9267,0.2317,46.19143894,1.00883665,47.20027559
30,50,12,315,0.4,0.1,4500,28,8,1.0933,0.2733,46.3702133,0.83006537,47.20027867
30,50,12,135,0.4,0.1,4500,28,8,1.0933,0.2733,46.37015573,0.83025971,47.20041544
50,30,12,45,0.4,0.1,4500,8,28,1.0933,0.2733,46.37145367,0.8295281,47.20098177
30,60,16,90,0.4,0.1,7200,38,8,0.9,0.225,46.54183065,0.6593504,47.20118105
30,60,16,270,0.4,0.1,7200,38,8,0.9,0.225,46.54183065,0.6593504,47.20118105
60,30,16,0,0.4,0.1,7200,8,38,0.9,0.225,46.54261485,0.65902944,47.2016443
60,30,16,180,0.4,0.1,7200,8,38,0.9,0.225,46.5426151,0.65902944,47.20164454
